coal,electricity,natural gas,wood,private,public,walk/bicycle,diesel,electric,hybrid,lpg,petrol,Vehicle Monthly Distance Km,Frequency of Traveling by Air,extra large waste bag,large waste bag,medium waste bag,small waste bag,Waste Bag Weekly Count,CarbonEmission
0,1,0,0,1,0,0,0,0,0,0,1,6652,0,0,0,0,1,1,3328
0,1,0,0,0,1,0,0,0,0,0,0,393,1,0,0,0,1,2,1005
0,0,0,1,1,0,0,0,1,0,0,0,1134,0,0,0,1,0,4,1400
0,0,0,1,0,0,1,0,0,0,0,0,69,3,0,0,0,1,5,2189
0,0,0,1,0,1,0,0,0,0,0,0,303,1,0,0,1,0,4,1264
0,0,0,1,1,0,0,0,1,0,0,0,646,3,0,0,1,0,3,2481
0,1,0,0,0,0,1,0,0,0,0,0,62,2,0,1,0,0,2,1977
0,1,0,0,0,0,1,0,0,0,0,0,95,3,0,0,1,0,4,2591
0,0,0,1,0,1,0,0,0,0,0,0,750,3,1,0,0,0,4,2552
1,0,0,0,0,1,0,0,0,0,0,0,1606,0,0,0,1,0,2,1553
0,0,1,0,0,1,0,0,0,0,0,0,1239,1,0,0,1,0,1,1484
0,1,0,0,1,0,0,0,0,0,0,1,5210,3,1,0,0,0,2,3326
0,1,0,0,0,0,1,0,0,0,0,0,56,1,1,0,0,0,3,1838
1,0,0,0,1,0,0,0,0,0,1,0,7074,0,1,0,0,0,4,2783
0,0,0,1,0,1,0,0,0,0,0,0,255,0,1,0,0,0,5,1496
0,0,1,0,1,0,0,0,0,1,0,0,6068,0,0,0,0,1,3,3281
0,0,0,1,0,1,0,0,0,0,0,0,1665,0,0,1,0,0,6,1363
0,0,0,1,1,0,0,0,0,0,1,0,9950,1,0,1,0,0,7,5029
0,0,1,0,0,1,0,0,0,0,0,0,1651,0,0,0,0,1,1,1337
0,1,0,0,0,1,0,0,0,0,0,0,472,3,0,0,0,1,2,2306
0,0,1,0,0,0,1,0,0,0,0,0,16,3,0,0,0,1,2,2021
0,0,1,0,0,1,0,0,0,0,0,0,1033,3,1,0,0,0,5,2893
0,1,0,0,0,1,0,0,0,0,0,0,872,1,0,0,1,0,7,1044
1,0,0,0,1,0,0,0,0,0,1,0,3811,3,0,0,1,0,6,4594
0,1,0,0,1,0,0,0,0,0,0,1,2915,1,0,1,0,0,7,3071
0,0,0,1,0,0,1,0,0,0,0,0,34,2,0,1,0,0,1,2067
0,0,1,0,0,1,0,0,0,0,0,0,1835,1,1,0,0,0,7,2666
0,0,1,0,1,0,0,0,1,0,0,0,4763,0,0,0,0,1,2,1024
0,1,0,0,0,1,0,0,0,0,0,0,1595,1,0,1,0,0,5,1518
0,0,1,0,0,1,0,0,0,0,0,0,356,3,0,1,0,0,6,3061
0,1,0,0,0,1,0,0,0,0,0,0,770,1,0,1,0,0,3,1131
0,0,0,1,0,1,0,0,0,0,0,0,526,3,0,0,1,0,4,3559
0,0,1,0,1,0,0,0,1,0,0,0,3940,2,1,0,0,0,4,1875
0,0,0,1,1,0,0,1,0,0,0,0,3689,2,0,0,1,0,6,3231
0,1,0,0,0,0,1,0,0,0,0,0,53,3,0,0,1,0,5,1983
0,0,0,1,1,0,0,1,0,0,0,0,278,2,0,1,0,0,1,1436
1,0,0,0,1,0,0,1,0,0,0,0,4623,2,0,0,0,1,5,2598
1,0,0,0,0,0,1,0,0,0,0,0,95,0,0,1,0,0,2,610
1,0,0,0,0,1,0,0,0,0,0,0,402,1,0,0,0,1,5,1287
0,0,1,0,1,0,0,1,0,0,0,0,4272,0,1,0,0,0,4,2539
1,0,0,0,0,0,1,0,0,0,0,0,68,1,0,0,0,1,3,1098
0,1,0,0,0,1,0,0,0,0,0,0,1509,2,1,0,0,0,5,2570
1,0,0,0,0,1,0,0,0,0,0,0,1518,1,0,0,0,1,5,1154
1,0,0,0,0,1,0,0,0,0,0,0,1130,2,0,1,0,0,6,2894
0,1,0,0,0,0,1,0,0,0,0,0,89,1,0,0,1,0,2,1641
1,0,0,0,1,0,0,0,0,0,1,0,1274,3,0,0,1,0,1,2562
0,0,1,0,0,1,0,0,0,0,0,0,1886,2,0,1,0,0,6,2523
1,0,0,0,1,0,0,0,0,1,0,0,3946,2,0,0,0,1,5,2112
0,1,0,0,0,1,0,0,0,0,0,0,1476,3,0,0,1,0,5,2379
0,0,1,0,0,0,1,0,0,0,0,0,80,3,0,0,1,0,2,2901
1,0,0,0,1,0,0,1,0,0,0,0,3870,1,0,0,1,0,2,2489
1,0,0,0,1,0,0,0,0,0,0,1,1616,3,0,0,0,1,7,3077
0,0,1,0,0,0,1,0,0,0,0,0,95,3,0,1,0,0,3,2896
0,0,1,0,1,0,0,1,0,0,0,0,6098,2,1,0,0,0,1,3523
0,0,1,0,1,0,0,0,0,1,0,0,6117,1,0,0,0,1,2,2376
1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,2365
0,0,0,1,0,0,1,0,0,0,0,0,25,3,0,0,0,1,5,1823
0,0,1,0,0,0,1,0,0,0,0,0,93,1,0,1,0,0,2,1749
0,0,1,0,0,1,0,0,0,0,0,0,1529,0,0,0,0,1,6,1286
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1496
0,1,0,0,1,0,0,0,1,0,0,0,9901,2,0,0,1,0,3,1786
1,0,0,0,0,1,0,0,0,0,0,0,1383,1,0,0,0,1,7,2019
0,0,0,1,0,0,1,0,0,0,0,0,39,0,0,1,0,0,4,1023
0,1,0,0,1,0,0,0,1,0,0,0,5931,1,0,0,1,0,7,1307
1,0,0,0,1,0,0,0,0,0,0,1,681,0,0,0,0,1,6,2334
1,0,0,0,1,0,0,0,0,0,1,0,9795,2,0,0,0,1,2,4711
0,0,0,1,1,0,0,0,0,0,0,1,1861,0,0,0,0,1,5,2226
0,0,0,1,0,1,0,0,0,0,0,0,522,2,0,0,0,1,2,2019
0,0,0,1,0,1,0,0,0,0,0,0,1157,0,0,0,0,1,1,1200
0,0,1,0,1,0,0,0,1,0,0,0,5284,2,0,0,1,0,5,2232
0,1,0,0,0,0,1,0,0,0,0,0,56,1,0,1,0,0,2,1757
0,0,1,0,0,1,0,0,0,0,0,0,450,1,0,0,0,1,3,1327
1,0,0,0,0,1,0,0,0,0,0,0,1112,3,0,0,1,0,5,3198
0,0,0,1,1,0,0,1,0,0,0,0,74,2,1,0,0,0,5,2543
1,0,0,0,0,1,0,0,0,0,0,0,625,2,0,0,1,0,1,1557
1,0,0,0,0,0,1,0,0,0,0,0,64,0,0,0,1,0,1,775
0,0,0,1,0,1,0,0,0,0,0,0,1301,1,0,0,1,0,4,1553
0,0,1,0,0,1,0,0,0,0,0,0,422,1,0,1,0,0,4,1697
0,1,0,0,0,1,0,0,0,0,0,0,1416,1,1,0,0,0,7,1708
0,0,1,0,1,0,0,0,0,0,1,0,5105,0,0,1,0,0,6,3813
0,0,1,0,0,0,1,0,0,0,0,0,42,3,0,0,1,0,2,2227
1,0,0,0,0,1,0,0,0,0,0,0,1790,2,0,0,0,1,7,1805
1,0,0,0,1,0,0,1,0,0,0,0,5097,2,0,0,1,0,2,3425
0,1,0,0,0,0,1,0,0,0,0,0,35,0,0,0,1,0,2,453
0,1,0,0,1,0,0,0,0,1,0,0,3557,3,1,0,0,0,4,4127
0,0,0,1,1,0,0,0,0,0,0,1,7501,0,1,0,0,0,3,4059
1,0,0,0,1,0,0,1,0,0,0,0,7316,2,0,0,1,0,7,4914
0,1,0,0,0,1,0,0,0,0,0,0,780,3,0,0,1,0,6,2132
0,1,0,0,0,0,1,0,0,0,0,0,91,2,0,1,0,0,1,1475
0,1,0,0,0,1,0,0,0,0,0,0,569,1,0,0,0,1,6,978
0,1,0,0,0,1,0,0,0,0,0,0,190,3,0,0,0,1,5,2915
0,0,0,1,0,0,1,0,0,0,0,0,65,1,0,0,1,0,4,1437
0,0,1,0,1,0,0,0,1,0,0,0,5729,1,0,1,0,0,1,1313
0,0,1,0,0,0,1,0,0,0,0,0,67,3,1,0,0,0,3,2495
1,0,0,0,0,0,1,0,0,0,0,0,42,3,0,0,0,1,2,1824
1,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,1,6,1675
1,0,0,0,0,0,1,0,0,0,0,0,82,1,0,1,0,0,7,2380
0,0,0,1,0,1,0,0,0,0,0,0,1400,1,1,0,0,0,3,1832
0,1,0,0,0,1,0,0,0,0,0,0,1221,0,0,0,1,0,7,1075
0,0,1,0,0,1,0,0,0,0,0,0,295,0,1,0,0,0,7,2022
0,0,1,0,0,0,1,0,0,0,0,0,37,1,1,0,0,0,6,1875
0,0,0,1,0,1,0,0,0,0,0,0,1952,0,0,1,0,0,1,1033
0,0,0,1,0,1,0,0,0,0,0,0,557,2,0,1,0,0,6,2714
0,1,0,0,0,1,0,0,0,0,0,0,1865,1,1,0,0,0,2,1460
0,1,0,0,1,0,0,0,0,0,1,0,8238,1,0,1,0,0,2,3407
0,1,0,0,0,0,1,0,0,0,0,0,78,3,0,1,0,0,5,2549
1,0,0,0,0,0,1,0,0,0,0,0,93,2,1,0,0,0,7,3246
0,0,0,1,0,0,1,0,0,0,0,0,66,0,0,0,1,0,5,1396
0,1,0,0,0,0,1,0,0,0,0,0,59,3,0,0,0,1,6,2357
0,0,1,0,0,1,0,0,0,0,0,0,1676,3,0,1,0,0,3,2690
1,0,0,0,1,0,0,0,0,0,1,0,8787,2,0,0,0,1,7,5145
0,1,0,0,1,0,0,0,1,0,0,0,4686,0,0,0,1,0,1,745
0,0,0,1,0,1,0,0,0,0,0,0,705,2,0,0,0,1,5,2162
0,0,1,0,1,0,0,0,1,0,0,0,1701,1,0,0,0,1,2,1224
0,0,1,0,0,0,1,0,0,0,0,0,9,2,1,0,0,0,7,2400
0,1,0,0,0,1,0,0,0,0,0,0,284,1,1,0,0,0,5,1174
0,0,0,1,0,1,0,0,0,0,0,0,117,1,0,1,0,0,5,2156
0,1,0,0,0,1,0,0,0,0,0,0,1843,0,1,0,0,0,4,1265
0,0,1,0,0,1,0,0,0,0,0,0,1544,3,0,1,0,0,7,2982
1,0,0,0,0,1,0,0,0,0,0,0,376,0,0,0,0,1,7,1161
0,1,0,0,1,0,0,0,1,0,0,0,5048,1,0,0,1,0,7,1683
0,1,0,0,0,0,1,0,0,0,0,0,17,2,0,0,0,1,3,1756
1,0,0,0,0,0,1,0,0,0,0,0,22,3,0,0,0,1,1,2571
0,0,0,1,1,0,0,0,0,0,0,1,1869,3,0,1,0,0,2,3688
1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,7,1766
0,0,1,0,0,1,0,0,0,0,0,0,1416,0,1,0,0,0,6,1902
0,1,0,0,0,0,1,0,0,0,0,0,90,1,0,0,1,0,4,1119
1,0,0,0,0,1,0,0,0,0,0,0,1060,1,0,0,0,1,3,2318
1,0,0,0,0,1,0,0,0,0,0,0,278,1,0,0,1,0,6,1235
0,0,0,1,0,0,1,0,0,0,0,0,49,1,0,0,1,0,5,1210
0,0,0,1,1,0,0,0,1,0,0,0,5470,3,0,0,1,0,3,2553
0,1,0,0,0,1,0,0,0,0,0,0,1804,3,0,0,0,1,1,2416
1,0,0,0,0,0,1,0,0,0,0,0,53,3,1,0,0,0,4,2906
0,0,1,0,1,0,0,1,0,0,0,0,6989,0,1,0,0,0,3,3679
1,0,0,0,0,0,1,0,0,0,0,0,32,1,1,0,0,0,2,1640
0,1,0,0,0,0,1,0,0,0,0,0,60,0,0,1,0,0,6,1021
1,0,0,0,0,1,0,0,0,0,0,0,1688,1,0,0,1,0,5,1980
0,1,0,0,0,0,1,0,0,0,0,0,68,0,1,0,0,0,3,579
0,0,0,1,0,1,0,0,0,0,0,0,418,3,0,0,1,0,7,2305
1,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,1,2,1304
0,1,0,0,0,0,1,0,0,0,0,0,21,2,1,0,0,0,4,1696
0,0,1,0,0,0,1,0,0,0,0,0,24,2,0,1,0,0,4,1994
0,1,0,0,0,0,1,0,0,0,0,0,67,3,0,1,0,0,2,2007
0,0,1,0,0,1,0,0,0,0,0,0,1325,0,0,0,1,0,6,1646
1,0,0,0,1,0,0,0,0,0,0,1,1901,0,1,0,0,0,1,1651
0,0,1,0,0,0,1,0,0,0,0,0,33,2,0,0,0,1,2,1730
1,0,0,0,1,0,0,1,0,0,0,0,1750,3,0,0,0,1,5,2808
1,0,0,0,1,0,0,1,0,0,0,0,8855,0,0,1,0,0,5,4068
0,1,0,0,1,0,0,0,0,0,1,0,7141,0,0,0,0,1,6,3007
1,0,0,0,0,0,1,0,0,0,0,0,26,3,1,0,0,0,2,2990
0,0,0,1,0,0,1,0,0,0,0,0,97,3,0,1,0,0,6,2841
0,0,1,0,0,0,1,0,0,0,0,0,97,1,0,1,0,0,4,1709
0,0,1,0,0,1,0,0,0,0,0,0,1297,0,0,0,1,0,5,1346
0,0,0,1,1,0,0,0,0,0,1,0,9440,2,0,0,0,1,4,3789
0,0,0,1,0,0,1,0,0,0,0,0,36,0,0,1,0,0,5,1262
0,0,0,1,0,0,1,0,0,0,0,0,46,0,0,0,1,0,1,1050
0,0,1,0,1,0,0,0,1,0,0,0,5165,1,1,0,0,0,1,1124
0,0,0,1,0,0,1,0,0,0,0,0,77,2,0,0,1,0,2,1919
0,1,0,0,0,1,0,0,0,0,0,0,675,3,0,0,1,0,7,1996
1,0,0,0,0,0,1,0,0,0,0,0,96,2,0,0,1,0,3,1775
0,1,0,0,1,0,0,0,0,1,0,0,1638,0,0,0,0,1,6,1847
0,1,0,0,0,0,1,0,0,0,0,0,90,1,1,0,0,0,7,2196
0,0,0,1,1,0,0,0,1,0,0,0,1477,0,0,1,0,0,5,1537
0,0,0,1,0,1,0,0,0,0,0,0,1429,1,0,1,0,0,6,1704
0,0,0,1,0,1,0,0,0,0,0,0,1009,1,0,0,0,1,7,1665
1,0,0,0,0,1,0,0,0,0,0,0,1259,2,0,1,0,0,2,1836
0,1,0,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,2,1586
0,0,1,0,0,0,1,0,0,0,0,0,78,1,0,0,0,1,7,1274
0,0,1,0,1,0,0,1,0,0,0,0,3212,0,0,0,1,0,2,2590
0,1,0,0,1,0,0,1,0,0,0,0,2222,1,0,1,0,0,4,1892
1,0,0,0,1,0,0,1,0,0,0,0,2028,2,0,0,0,1,7,3086
1,0,0,0,0,1,0,0,0,0,0,0,1442,1,0,0,1,0,5,2151
0,0,1,0,0,0,1,0,0,0,0,0,76,0,0,0,1,0,7,1732
0,0,1,0,0,1,0,0,0,0,0,0,682,0,0,0,1,0,7,1179
1,0,0,0,0,0,1,0,0,0,0,0,59,0,0,0,1,0,1,872
0,0,0,1,0,1,0,0,0,0,0,0,326,3,1,0,0,0,2,3015
0,1,0,0,0,1,0,0,0,0,0,0,1133,0,0,0,0,1,1,1123
0,1,0,0,1,0,0,0,0,0,0,1,9543,2,0,0,1,0,4,5147
0,0,1,0,0,0,1,0,0,0,0,0,87,0,1,0,0,0,7,1266
0,1,0,0,0,0,1,0,0,0,0,0,98,3,0,0,1,0,7,2650
1,0,0,0,0,0,1,0,0,0,0,0,67,1,0,0,0,1,2,1557
0,0,1,0,0,0,1,0,0,0,0,0,74,2,0,0,0,1,1,2334
0,1,0,0,1,0,0,1,0,0,0,0,4339,3,0,1,0,0,6,3919
0,1,0,0,0,0,1,0,0,0,0,0,86,0,0,0,1,0,5,1322
1,0,0,0,1,0,0,0,0,0,1,0,8076,0,1,0,0,0,6,4672
0,1,0,0,0,1,0,0,0,0,0,0,320,2,1,0,0,0,2,1662
0,0,1,0,0,0,1,0,0,0,0,0,35,1,0,0,1,0,6,1554
0,0,0,1,1,0,0,0,0,0,0,1,6589,0,1,0,0,0,7,4952
0,0,1,0,0,1,0,0,0,0,0,0,1428,2,0,0,1,0,6,1751
0,0,1,0,0,1,0,0,0,0,0,0,1502,3,0,1,0,0,4,2598
0,0,1,0,1,0,0,0,0,0,1,0,9930,1,1,0,0,0,4,4167
0,1,0,0,0,0,1,0,0,0,0,0,47,0,0,1,0,0,5,1305
0,0,0,1,0,1,0,0,0,0,0,0,1574,2,0,1,0,0,1,1814
1,0,0,0,0,0,1,0,0,0,0,0,62,3,1,0,0,0,1,3051
1,0,0,0,0,0,1,0,0,0,0,0,74,2,0,0,0,1,3,1741
0,1,0,0,0,1,0,0,0,0,0,0,1770,1,0,0,0,1,1,921
0,0,1,0,0,1,0,0,0,0,0,0,323,0,0,0,1,0,1,836
0,0,1,0,0,0,1,0,0,0,0,0,22,1,0,1,0,0,1,1079
0,0,0,1,1,0,0,0,0,0,0,1,2276,2,0,0,0,1,1,2861
1,0,0,0,0,1,0,0,0,0,0,0,1732,3,1,0,0,0,3,2893
0,0,0,1,0,1,0,0,0,0,0,0,409,3,0,1,0,0,7,2477
0,0,1,0,1,0,0,0,0,0,0,1,7056,1,0,1,0,0,5,5023
1,0,0,0,1,0,0,1,0,0,0,0,9156,1,1,0,0,0,2,4749
0,0,0,1,0,0,1,0,0,0,0,0,55,1,0,1,0,0,7,1355
0,0,0,1,0,0,1,0,0,0,0,0,48,1,0,1,0,0,6,1371
0,0,0,1,1,0,0,0,0,1,0,0,7569,0,0,0,1,0,7,2147
0,0,1,0,0,1,0,0,0,0,0,0,40,0,1,0,0,0,3,1400
0,0,0,1,0,0,1,0,0,0,0,0,71,2,0,0,0,1,6,1803
0,0,1,0,0,1,0,0,0,0,0,0,1046,3,0,0,0,1,2,2768
0,0,1,0,0,1,0,0,0,0,0,0,1521,1,0,0,1,0,7,1803
0,0,1,0,1,0,0,0,0,0,0,1,3550,0,1,0,0,0,5,2752
0,0,1,0,0,0,1,0,0,0,0,0,67,0,0,1,0,0,1,1599
1,0,0,0,1,0,0,0,0,0,1,0,7467,0,1,0,0,0,2,4115
1,0,0,0,0,0,1,0,0,0,0,0,47,3,0,0,1,0,1,2549
1,0,0,0,0,1,0,0,0,0,0,0,643,1,0,0,1,0,5,1130
1,0,0,0,1,0,0,1,0,0,0,0,7459,0,1,0,0,0,4,3445
1,0,0,0,0,1,0,0,0,0,0,0,1013,0,0,0,0,1,3,1962
0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,7,1984
0,1,0,0,0,0,1,0,0,0,0,0,27,0,0,1,0,0,6,1238
0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,3,1381
0,0,1,0,0,0,1,0,0,0,0,0,77,1,0,0,0,1,3,1218
0,0,1,0,0,0,1,0,0,0,0,0,32,2,1,0,0,0,7,3022
0,0,1,0,1,0,0,0,0,0,0,1,28,1,1,0,0,0,3,1719
0,0,0,1,1,0,0,0,0,1,0,0,1334,3,0,1,0,0,6,2444
0,1,0,0,0,1,0,0,0,0,0,0,1993,0,0,0,1,0,5,1185
0,1,0,0,1,0,0,0,0,0,0,1,723,0,1,0,0,0,5,1880
0,0,1,0,0,1,0,0,0,0,0,0,422,2,0,0,1,0,7,2632
1,0,0,0,1,0,0,0,0,0,0,1,7831,1,1,0,0,0,6,5880
0,1,0,0,1,0,0,0,1,0,0,0,5264,1,0,1,0,0,1,836
0,0,1,0,1,0,0,0,0,0,0,1,4368,3,0,0,1,0,4,5303
0,0,1,0,1,0,0,1,0,0,0,0,6369,1,0,0,1,0,3,2705
1,0,0,0,0,0,1,0,0,0,0,0,94,0,0,0,0,1,1,773
0,0,0,1,0,1,0,0,0,0,0,0,556,0,0,1,0,0,5,1225
0,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,1,0,7,769
1,0,0,0,1,0,0,0,1,0,0,0,5320,3,1,0,0,0,7,3085
1,0,0,0,0,1,0,0,0,0,0,0,850,0,0,0,0,1,3,1396
0,0,1,0,0,0,1,0,0,0,0,0,32,0,0,0,1,0,4,1540
0,0,0,1,0,0,1,0,0,0,0,0,32,3,0,0,1,0,3,2938
0,1,0,0,1,0,0,0,0,1,0,0,7452,0,0,1,0,0,5,3255
1,0,0,0,0,1,0,0,0,0,0,0,1379,3,0,0,1,0,1,3015
0,0,1,0,0,1,0,0,0,0,0,0,64,0,0,0,1,0,2,779
0,0,1,0,1,0,0,0,0,1,0,0,3077,3,0,0,1,0,5,2728
0,0,0,1,0,0,1,0,0,0,0,0,9,2,0,0,0,1,4,1657
0,0,0,1,0,1,0,0,0,0,0,0,1333,3,0,1,0,0,3,3043
1,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,1,5,2705
0,0,1,0,0,0,1,0,0,0,0,0,66,2,1,0,0,0,5,2266
0,0,0,1,0,0,1,0,0,0,0,0,78,1,1,0,0,0,2,1656
0,1,0,0,0,0,1,0,0,0,0,0,74,1,0,0,0,1,6,1092
1,0,0,0,1,0,0,0,0,1,0,0,1171,3,1,0,0,0,6,4324
0,1,0,0,0,1,0,0,0,0,0,0,611,3,0,1,0,0,2,2146
0,1,0,0,1,0,0,0,0,0,1,0,8697,3,0,1,0,0,4,5808
1,0,0,0,0,1,0,0,0,0,0,0,138,3,0,0,0,1,3,2424
0,1,0,0,0,1,0,0,0,0,0,0,105,3,0,0,1,0,6,3149
1,0,0,0,1,0,0,0,0,0,0,1,9604,2,1,0,0,0,3,5307
0,0,0,1,0,1,0,0,0,0,0,0,1774,3,1,0,0,0,1,2265
0,1,0,0,0,1,0,0,0,0,0,0,1315,0,0,0,1,0,2,725
1,0,0,0,0,0,1,0,0,0,0,0,42,0,0,0,0,1,2,1889
0,0,1,0,0,0,1,0,0,0,0,0,55,2,0,0,1,0,7,2248
1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,1,0,6,1733
1,0,0,0,0,1,0,0,0,0,0,0,1920,0,1,0,0,0,6,2007
1,0,0,0,1,0,0,0,0,1,0,0,4450,3,0,0,1,0,1,3255
0,0,1,0,0,1,0,0,0,0,0,0,967,0,0,0,1,0,6,1179
0,0,0,1,0,1,0,0,0,0,0,0,358,2,0,1,0,0,1,1252
0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,1,6,909
0,1,0,0,0,1,0,0,0,0,0,0,672,1,1,0,0,0,2,1074
0,0,1,0,0,1,0,0,0,0,0,0,74,0,1,0,0,0,4,1933
0,0,1,0,0,0,1,0,0,0,0,0,66,0,1,0,0,0,2,2097
0,0,0,1,0,1,0,0,0,0,0,0,418,3,0,0,1,0,5,2270
0,0,0,1,1,0,0,0,0,0,0,1,9846,0,0,1,0,0,1,4335
0,0,1,0,1,0,0,0,0,0,1,0,2822,0,0,1,0,0,1,2023
1,0,0,0,0,1,0,0,0,0,0,0,444,3,0,0,0,1,1,2556
0,0,0,1,0,0,1,0,0,0,0,0,58,1,0,0,0,1,1,933
1,0,0,0,0,1,0,0,0,0,0,0,1692,3,0,0,0,1,1,2929
0,1,0,0,1,0,0,0,0,0,0,1,5401,0,0,0,0,1,1,2063
0,0,0,1,0,1,0,0,0,0,0,0,956,1,0,1,0,0,1,1316
0,0,0,1,1,0,0,0,1,0,0,0,2701,3,1,0,0,0,1,2099
0,1,0,0,0,1,0,0,0,0,0,0,1502,2,0,1,0,0,7,2039
0,0,1,0,0,0,1,0,0,0,0,0,24,1,0,0,1,0,4,2090
0,1,0,0,0,1,0,0,0,0,0,0,1575,0,0,1,0,0,1,1652
0,0,0,1,1,0,0,0,1,0,0,0,2509,2,1,0,0,0,2,1789
0,0,0,1,1,0,0,0,1,0,0,0,379,2,0,1,0,0,7,1602
1,0,0,0,1,0,0,0,0,0,0,1,3768,0,0,0,1,0,2,2467
1,0,0,0,0,1,0,0,0,0,0,0,526,2,0,0,0,1,6,2508
0,0,1,0,0,0,1,0,0,0,0,0,18,2,1,0,0,0,1,1883
0,1,0,0,1,0,0,0,0,0,0,1,8554,1,1,0,0,0,6,4076
0,0,1,0,0,0,1,0,0,0,0,0,11,2,1,0,0,0,1,1187
0,0,1,0,0,1,0,0,0,0,0,0,1928,0,0,0,1,0,4,1626
0,0,0,1,0,1,0,0,0,0,0,0,874,2,0,0,0,1,7,1871
0,0,1,0,0,0,1,0,0,0,0,0,62,0,0,1,0,0,5,1446
1,0,0,0,0,0,1,0,0,0,0,0,79,3,0,0,1,0,3,2682
0,0,1,0,0,1,0,0,0,0,0,0,1216,3,1,0,0,0,1,2386
0,0,1,0,0,0,1,0,0,0,0,0,63,1,0,0,0,1,7,1240
0,1,0,0,0,0,1,0,0,0,0,0,81,0,1,0,0,0,3,1014
0,0,0,1,1,0,0,1,0,0,0,0,4224,1,1,0,0,0,6,2909
0,1,0,0,0,0,1,0,0,0,0,0,30,2,0,1,0,0,3,1548
0,1,0,0,0,1,0,0,0,0,0,0,998,1,0,0,1,0,7,1079
0,0,1,0,1,0,0,0,0,0,1,0,5513,0,1,0,0,0,3,2591
0,0,1,0,1,0,0,0,0,0,0,1,7916,3,1,0,0,0,7,6498
0,0,1,0,1,0,0,0,0,1,0,0,2458,2,1,0,0,0,2,2322
0,0,1,0,0,0,1,0,0,0,0,0,97,1,0,0,0,1,4,1972
0,1,0,0,0,1,0,0,0,0,0,0,1725,2,0,1,0,0,3,2107
0,0,0,1,0,1,0,0,0,0,0,0,915,1,1,0,0,0,7,1863
0,0,0,1,0,0,1,0,0,0,0,0,64,3,0,0,0,1,5,2382
0,0,0,1,1,0,0,0,0,0,1,0,389,2,1,0,0,0,1,1971
1,0,0,0,0,0,1,0,0,0,0,0,74,3,0,0,0,1,7,2616
0,0,1,0,1,0,0,0,0,1,0,0,3326,2,0,0,0,1,1,1663
0,0,0,1,0,1,0,0,0,0,0,0,893,2,0,0,0,1,3,1528
0,1,0,0,0,0,1,0,0,0,0,0,14,3,1,0,0,0,4,2415
1,0,0,0,0,1,0,0,0,0,0,0,574,2,0,1,0,0,3,1799
1,0,0,0,1,0,0,0,1,0,0,0,6395,0,1,0,0,0,4,1585
0,0,1,0,0,1,0,0,0,0,0,0,940,0,0,0,1,0,6,1835
0,0,1,0,0,1,0,0,0,0,0,0,1850,3,0,1,0,0,7,3473
0,0,0,1,0,1,0,0,0,0,0,0,1752,1,0,0,1,0,6,2035
1,0,0,0,0,0,1,0,0,0,0,0,51,1,1,0,0,0,5,1831
0,1,0,0,1,0,0,0,0,0,0,1,1884,1,0,0,1,0,4,1861
0,0,0,1,1,0,0,0,0,1,0,0,8268,0,1,0,0,0,3,2188
0,1,0,0,0,1,0,0,0,0,0,0,1250,2,1,0,0,0,7,2318
0,1,0,0,0,1,0,0,0,0,0,0,907,0,0,0,0,1,2,758
0,0,1,0,1,0,0,0,0,0,0,1,1877,1,0,1,0,0,5,2054
0,0,1,0,1,0,0,0,0,0,1,0,6558,3,0,1,0,0,6,4773
0,0,1,0,0,1,0,0,0,0,0,0,1005,2,0,1,0,0,7,1723
0,0,1,0,1,0,0,0,0,0,1,0,1670,1,0,1,0,0,4,1765
0,1,0,0,1,0,0,1,0,0,0,0,9362,1,0,0,1,0,5,3978
0,0,0,1,1,0,0,1,0,0,0,0,708,3,0,1,0,0,3,2820
0,0,1,0,1,0,0,0,0,0,1,0,2348,1,1,0,0,0,3,2058
0,1,0,0,1,0,0,0,0,0,0,1,6134,0,0,1,0,0,1,2982
1,0,0,0,0,1,0,0,0,0,0,0,957,1,0,1,0,0,2,1667
0,1,0,0,0,1,0,0,0,0,0,0,424,3,0,0,0,1,3,2041
0,0,0,1,0,0,1,0,0,0,0,0,11,0,1,0,0,0,6,2392
0,1,0,0,0,1,0,0,0,0,0,0,553,3,0,0,0,1,2,2248
1,0,0,0,0,1,0,0,0,0,0,0,1645,2,0,1,0,0,5,2360
0,1,0,0,0,0,1,0,0,0,0,0,45,0,1,0,0,0,3,1311
0,0,1,0,0,1,0,0,0,0,0,0,441,3,0,0,0,1,1,2604
0,1,0,0,0,1,0,0,0,0,0,0,1208,0,0,0,1,0,3,1579
0,0,0,1,0,0,1,0,0,0,0,0,52,2,0,0,0,1,4,2196
